1  3.55529	-1.619656e+00	8.714878e+00	5.763297e-01	2.128875e+00	1.004958e+00	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	4.112438e-09	2.834965e-08	
6  2.20646	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	3.919990e-09	2.682529e-08	
6  0.953974	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	7.118115e-11	2.099999e+01	1.530001e+00	1.490000e+06	8.243427e-01	1.999900e-01	2.870885e+02	7.011009e+03	1.500058e+01	1.896887e+01	1.484831e+03	1.000328e+00	1.769425e-06	3.919990e-09	2.682529e-08	
5  0.874951	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	1.624932e-10	2.100000e+01	1.530001e+00	1.490000e+06	8.256664e-01	2.022518e-01	2.864114e+02	7.003758e+03	1.500130e+01	1.897841e+01	1.484075e+03	1.000509e+00	1.769337e-06	3.919990e-09	2.682529e-08	
8  1.48379	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	2.308013e-10	2.099998e+01	1.530001e+00	1.490000e+06	8.242459e-01	2.011613e-01	2.858150e+02	7.004100e+03	1.500203e+01	1.901466e+01	1.484571e+03	1.001006e+00	1.769375e-06	3.919990e-09	2.682529e-08	
10  2.04893	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	9.157398e-10	2.100000e+01	1.530001e+00	1.490000e+06	8.267769e-01	2.043113e-01	2.859269e+02	7.008434e+03	1.500184e+01	1.903964e+01	1.482649e+03	1.000945e+00	1.769293e-06	3.919990e-09	2.682529e-08	
1  2.13253	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	4.069974e-10	2.099999e+01	1.530001e+00	1.489999e+06	8.228161e-01	2.035362e-01	2.868068e+02	7.007017e+03	1.500207e+01	1.901086e+01	1.476485e+03	1.001106e+00	1.769452e-06	3.919990e-09	2.682529e-08	
16  3.26123	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	8.950822e-10	2.099999e+01	1.530002e+00	1.489999e+06	8.253313e-01	2.010231e-01	2.875117e+02	7.003715e+03	1.500163e+01	1.896243e+01	1.477413e+03	1.001089e+00	1.769721e-06	3.919990e-09	2.682529e-08	
12  5.9288	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	9.371001e-10	2.099999e+01	1.530001e+00	1.489999e+06	8.257867e-01	1.966318e-01	2.877416e+02	6.999495e+03	1.500217e+01	1.900445e+01	1.472345e+03	1.001012e+00	1.769936e-06	3.919990e-09	2.682529e-08	
25  4.84345	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	5.357613e-10	2.099999e+01	1.530003e+00	1.490000e+06	8.296894e-01	1.864821e-01	2.870389e+02	7.008594e+03	1.500194e+01	1.907357e+01	1.478095e+03	1.001166e+00	1.769932e-06	3.919990e-09	2.682529e-08	
1  4.28019	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	5.665645e-10	2.100001e+01	1.530002e+00	1.490000e+06	8.313669e-01	1.916541e-01	2.878346e+02	7.017305e+03	1.500147e+01	1.907170e+01	1.474002e+03	1.001124e+00	1.770251e-06	3.919990e-09	2.682529e-08	
3  4.35235	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	3.843934e-10	2.100002e+01	1.530001e+00	1.490000e+06	8.291191e-01	1.897531e-01	2.882404e+02	7.026251e+03	1.500047e+01	1.905750e+01	1.473246e+03	1.000297e+00	1.770526e-06	3.919990e-09	2.682529e-08	
1  4.29809	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	-2.341987e-10	2.100005e+01	1.529998e+00	1.490000e+06	8.302542e-01	1.959398e-01	2.870297e+02	7.020203e+03	1.500083e+01	1.904084e+01	1.470535e+03	1.000662e+00	1.771304e-06	3.919990e-09	2.682529e-08	
2  5.34557	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	-4.366202e-11	2.100007e+01	1.529997e+00	1.490000e+06	8.327283e-01	1.949926e-01	2.861789e+02	7.026588e+03	1.500237e+01	1.908022e+01	1.472919e+03	1.000408e+00	1.770957e-06	3.919990e-09	2.682529e-08	
3  6.70866	-3.457509e+00	9.878840e+00	1.106650e+00	2.051448e+00	1.003499e+00	2.293204e-11	2.100012e+01	1.529994e+00	1.490000e+06	8.341309e-01	1.988851e-01	2.855281e+02	7.021880e+03	1.500046e+01	1.905979e+01	1.473614e+03	1.000325e+00	1.770830e-06	3.919990e-09	2.682529e-08	
