1  2.88587e+16	-6.509874e+00	1.646628e+01	8.345429e+00	9.732355e-01	2.069166e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.618495e-01	1.920176e-02	
3  2.88103e+16	-5.224507e+00	2.674870e+01	-3.397405e+00	9.724190e-01	2.060987e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.617138e-01	1.918566e-02	
2  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.613289e-01	1.913998e-02	
3  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	2.559289e-10	2.099994e+01	1.529999e+00	1.490000e+06	8.181636e-01	1.941009e-01	2.883975e+02	7.001549e+03	1.499913e+01	1.900181e+01	1.489109e+03	1.000320e+00	1.769314e-06	1.613289e-01	1.913998e-02	
6  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	-2.602533e-10	2.099994e+01	1.529998e+00	1.490000e+06	8.189118e-01	1.920221e-01	2.885988e+02	7.013778e+03	1.500020e+01	1.899856e+01	1.493719e+03	1.000234e+00	1.769328e-06	1.613289e-01	1.913998e-02	
1  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	6.446087e-11	2.099999e+01	1.530002e+00	1.490000e+06	8.209213e-01	1.953161e-01	2.877849e+02	7.002296e+03	1.500037e+01	1.902330e+01	1.491413e+03	1.000172e+00	1.768875e-06	1.613289e-01	1.913998e-02	
1  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	2.180528e-10	2.099996e+01	1.529998e+00	1.490000e+06	8.279879e-01	1.914830e-01	2.878358e+02	7.006011e+03	1.500093e+01	1.909017e+01	1.490604e+03	1.000227e+00	1.768837e-06	1.613289e-01	1.913998e-02	
1  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	7.749462e-10	2.099997e+01	1.529998e+00	1.490000e+06	8.325751e-01	1.876558e-01	2.873984e+02	7.013072e+03	1.500124e+01	1.907755e+01	1.493646e+03	1.000553e+00	1.768714e-06	1.613289e-01	1.913998e-02	
4  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	8.904534e-10	2.100001e+01	1.530000e+00	1.490000e+06	8.382571e-01	1.911627e-01	2.861076e+02	7.016824e+03	1.500229e+01	1.911451e+01	1.489641e+03	1.000534e+00	1.769095e-06	1.613289e-01	1.913998e-02	
1  2.86733e+16	-1.236815e+01	2.262686e+01	9.781235e+00	9.701044e-01	2.078077e-09	9.189644e-10	2.099998e+01	1.530005e+00	1.489999e+06	8.364993e-01	1.848033e-01	2.868457e+02	7.013215e+03	1.500260e+01	1.915644e+01	1.490925e+03	1.000661e+00	1.769030e-06	1.613289e-01	1.913998e-02	
