1  2.85097e+16	-1.740627e+01	1.386961e+01	4.865312e+00	9.673320e-01	2.099472e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.608679e-01	1.908529e-02	
1  2.84573e+16	-8.622311e+00	1.917440e+01	3.654818e+00	9.664426e-01	2.075508e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.607200e-01	1.906775e-02	
3  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.598087e-01	1.895963e-02	
2  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-2.559400e-10	2.100001e+01	1.529994e+00	1.490000e+06	8.264432e-01	2.038402e-01	2.886176e+02	6.992685e+03	1.499998e+01	1.897547e+01	1.491232e+03	1.000380e+00	1.769967e-06	1.598087e-01	1.895963e-02	
2  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-1.777421e-10	2.100003e+01	1.529994e+00	1.490000e+06	8.275940e-01	2.007985e-01	2.893487e+02	6.992676e+03	1.500002e+01	1.895884e+01	1.491214e+03	1.000716e+00	1.769503e-06	1.598087e-01	1.895963e-02	
3  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-4.928547e-10	2.100007e+01	1.529992e+00	1.490000e+06	8.256844e-01	1.984005e-01	2.887962e+02	6.996655e+03	1.499958e+01	1.892004e+01	1.487411e+03	1.001149e+00	1.769434e-06	1.598087e-01	1.895963e-02	
1  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-1.298071e-09	2.100010e+01	1.529995e+00	1.490000e+06	8.331425e-01	1.980229e-01	2.876113e+02	6.996974e+03	1.499825e+01	1.894114e+01	1.487314e+03	1.001309e+00	1.769587e-06	1.598087e-01	1.895963e-02	
2  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-1.191685e-09	2.100017e+01	1.529997e+00	1.490000e+06	8.335871e-01	1.937954e-01	2.874045e+02	6.999639e+03	1.499856e+01	1.893765e+01	1.491403e+03	1.001071e+00	1.769579e-06	1.598087e-01	1.895963e-02	
1  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-1.115831e-09	2.100021e+01	1.529996e+00	1.489999e+06	8.284940e-01	1.972548e-01	2.867181e+02	6.992101e+03	1.499778e+01	1.891768e+01	1.487325e+03	1.001498e+00	1.769097e-06	1.598087e-01	1.895963e-02	
3  2.81355e+16	-7.589794e+00	2.397455e+01	6.254288e+00	9.609630e-01	2.061336e-09	-1.672478e-09	2.100020e+01	1.529995e+00	1.489999e+06	8.297655e-01	1.958567e-01	2.867972e+02	6.991520e+03	1.499789e+01	1.889152e+01	1.492026e+03	1.002151e+00	1.769104e-06	1.598087e-01	1.895963e-02	
