3  2.84867e+16	-1.864719e+00	-1.393312e+01	2.136806e+00	9.669429e-01	2.141037e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.608032e-01	1.907761e-02	
1  2.83875e+16	4.646382e+00	-1.952333e+01	1.620132e+00	9.652584e-01	2.174808e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.605230e-01	1.904437e-02	
1  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	0.000000e+00	2.100000e+01	1.530000e+00	1.490000e+06	8.200000e-01	2.000000e-01	2.880000e+02	7.000000e+03	1.500000e+01	1.900000e+01	1.485330e+03	1.000000e+00	1.770000e-06	1.597425e-01	1.895178e-02	
2  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	-6.401360e-11	2.100000e+01	1.529998e+00	1.489999e+06	8.238094e-01	2.022031e-01	2.879558e+02	7.002901e+03	1.499995e+01	1.897416e+01	1.483699e+03	1.000040e+00	1.769597e-06	1.597425e-01	1.895178e-02	
1  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	-3.749532e-10	2.099999e+01	1.530000e+00	1.489999e+06	8.236309e-01	2.029565e-01	2.870750e+02	6.988532e+03	1.499843e+01	1.895015e+01	1.487459e+03	9.996674e-01	1.769318e-06	1.597425e-01	1.895178e-02	
3  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	-1.497190e-10	2.099996e+01	1.530004e+00	1.489999e+06	8.286721e-01	2.018691e-01	2.868579e+02	6.995259e+03	1.499927e+01	1.897380e+01	1.488584e+03	9.992513e-01	1.769546e-06	1.597425e-01	1.895178e-02	
1  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	-2.591861e-10	2.099995e+01	1.530004e+00	1.490000e+06	8.264667e-01	2.014998e-01	2.868349e+02	6.998503e+03	1.499740e+01	1.896228e+01	1.487440e+03	9.992338e-01	1.769031e-06	1.597425e-01	1.895178e-02	
2  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	1.167485e-10	2.099996e+01	1.530002e+00	1.490000e+06	8.245776e-01	1.986598e-01	2.860242e+02	7.000924e+03	1.499772e+01	1.893193e+01	1.496001e+03	9.991620e-01	1.768717e-06	1.597425e-01	1.895178e-02	
1  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	9.463596e-11	2.099997e+01	1.530005e+00	1.490000e+06	8.266153e-01	1.995256e-01	2.850826e+02	6.996980e+03	1.499725e+01	1.892748e+01	1.494861e+03	9.990766e-01	1.768876e-06	1.597425e-01	1.895178e-02	
3  2.81122e+16	9.564488e-01	-3.072279e+01	3.644018e-02	9.605650e-01	2.180417e-09	-4.485372e-11	2.099999e+01	1.530004e+00	1.489999e+06	8.271797e-01	1.981848e-01	2.848737e+02	6.992770e+03	1.499637e+01	1.889102e+01	1.491561e+03	9.990726e-01	1.768368e-06	1.597425e-01	1.895178e-02	
