# Heat is d(Q/rho)/dz
# LHeat is d(Q/rho)/dlnz
#
#    1:Redshift z             2:Heat  [-]              3:LHeat [-]          
       6.211969740003e+03       5.967607772504e-13       3.707656651078e-09 
       6.345345236413e+03       5.813974610829e-13       3.689749007606e-09 
       6.481584401480e+03       5.678514143460e-13       3.681144720998e-09 
       6.620748720248e+03       5.553718331092e-13       3.677532725153e-09 
       6.762900997887e+03       5.435295989516e-13       3.676380396730e-09 
       6.908105388044e+03       5.321060378703e-13       3.676376693261e-09 
       7.056427421786e+03       5.209938507770e-13       3.676876289056e-09 
       7.207934037184e+03       5.101399745456e-13       3.677565426230e-09 
       7.362693609516e+03       4.995175153922e-13       3.678293935935e-09 
       7.520775982127e+03       4.891117928150e-13       3.678989335771e-09 
       7.682252497949e+03       4.789139223846e-13       3.679616590464e-09 
       7.847196031698e+03       4.689179872665e-13       3.680160286857e-09 
       8.015681022766e+03       4.591193155371e-13       3.680613104051e-09 
       8.187783508809e+03       4.495139806885e-13       3.680972672041e-09 
       8.363581160068e+03       4.400984502738e-13       3.681239205736e-09 
       8.543153314422e+03       4.308692753928e-13       3.681413147430e-09 
       8.726581013189e+03       4.218232319189e-13       3.681496429818e-09 
       8.913947037705e+03       4.129571061285e-13       3.681490729979e-09 
       9.105335946680e+03       4.042677169888e-13       3.681397643297e-09 
       9.300834114363e+03       3.957520029273e-13       3.681219481657e-09 
       9.500529769518e+03       3.874068467956e-13       3.680957687743e-09 
       9.704513035246e+03       3.792292253773e-13       3.680614190245e-09 
       9.912875969656e+03       3.712161675998e-13       3.680191043515e-09 
       1.012571260741e+04       3.633650344597e-13       3.679693275555e-09 
       1.034311900217e+04       3.556727469060e-13       3.679121219824e-09 
       1.056519326993e+04       3.481360732637e-13       3.678473034338e-09 
       1.079203563330e+04       3.407521347756e-13       3.677749932758e-09 
       1.102374846677e+04       3.335181707957e-13       3.676953942120e-09 
       1.126043634286e+04       3.264313710709e-13       3.676086105625e-09 
       1.150220607933e+04       3.194890091437e-13       3.675147912260e-09 
       1.174916678742e+04       3.126884156295e-13       3.674141036141e-09 
       1.200142992106e+04       3.060268879180e-13       3.673066276196e-09 
       1.225910932717e+04       2.995018457290e-13       3.671925372326e-09 
       1.252232129704e+04       2.931107023755e-13       3.670719501449e-09 
       1.279118461884e+04       2.868511312637e-13       3.669452629247e-09 
       1.306582063118e+04       2.807212857250e-13       3.668134687923e-09 
       1.334635327793e+04       2.747177692664e-13       3.666755118124e-09 
       1.363290916410e+04       2.688381675017e-13       3.665315155563e-09 
       1.392561761301e+04       2.630801176112e-13       3.663816199557e-09 
       1.422461072465e+04       2.574412356231e-13       3.662258802447e-09 
       1.453002343528e+04       2.519192468654e-13       3.660644479998e-09 
       1.484199357835e+04       2.465118742602e-13       3.658974166631e-09 
       1.516066194669e+04       2.412168655391e-13       3.657248571143e-09 
       1.548617235606e+04       2.360320607259e-13       3.655469206018e-09 
       1.581867171004e+04       2.309552734723e-13       3.653636606034e-09 
       1.615831006633e+04       2.259843910457e-13       3.651751845059e-09 
       1.650524070451e+04       2.211181006411e-13       3.649828593306e-09 
       1.685962019515e+04       2.163536445096e-13       3.647856627914e-09 
       1.722160847052e+04       2.116889238408e-13       3.645835452856e-09 
       1.759136889674e+04       2.071219544759e-13       3.643765829754e-09 
       1.796906834753e+04       2.026507784466e-13       3.641648339367e-09 
       1.835487727951e+04       1.982735172573e-13       3.639484350552e-09 
       1.874896980913e+04       1.939882727165e-13       3.637274256759e-09 
       1.915152379122e+04       1.897932128523e-13       3.635019024564e-09 
       1.956272089931e+04       1.856865442467e-13       3.632719726401e-09 
       1.998274670760e+04       1.816664655950e-13       3.630376633715e-09 
       2.041179077467e+04       1.777312597702e-13       3.627991019806e-09 
       2.085004672908e+04       1.738795686200e-13       3.625571010527e-09 
       2.129771235674e+04       1.701096437659e-13       3.623116371678e-09 
       2.175498969016e+04       1.664195297697e-13       3.620621573911e-09 
       2.222208509963e+04       1.628075885644e-13       3.618086895533e-09 
       2.269920938637e+04       1.592722413522e-13       3.615513228131e-09 
       2.318657787764e+04       1.558119416271e-13       3.612901530744e-09 
       2.368441052395e+04       1.524251391254e-13       3.610251994356e-09 
       2.419293199830e+04       1.491103556663e-13       3.607565805234e-09 
       2.471237179759e+04       1.458661134292e-13       3.604843493844e-09 
       2.524296434615e+04       1.426909592667e-13       3.602085488246e-09 
       2.578494910163e+04       1.395834974425e-13       3.599292960480e-09 
       2.633857066295e+04       1.365424174398e-13       3.596468652646e-09 
       2.690407888078e+04       1.335666954269e-13       3.593622476307e-09 
       2.748172897027e+04       1.306545516634e-13       3.590743632095e-09 
       2.807178162619e+04       1.278046572358e-13       3.587832233391e-09 
       2.867450314066e+04       1.250157455685e-13       3.584889404682e-09 
       2.929016552325e+04       1.222865501456e-13       3.581915581582e-09 
       2.991904662378e+04       1.196158276702e-13       3.578911140835e-09 
       3.056143025773e+04       1.170023829373e-13       3.575877168511e-09 
       3.121760633428e+04       1.144450120617e-13       3.572813778476e-09 
       3.188787098718e+04       1.119425568342e-13       3.569721752860e-09 
       3.257252670837e+04       1.094938813728e-13       3.566601869300e-09 
       3.327188248454e+04       1.070978500280e-13       3.563454178329e-09 
       3.398625393653e+04       1.047537269779e-13       3.560291519597e-09 
       3.471596346179e+04       1.024601349102e-13       3.557104759968e-09 
       3.546134037988e+04       1.002159436002e-13       3.553891903442e-09 
       3.622272108109e+04       9.802013318322e-14       3.550653964760e-09 
       3.700044917825e+04       9.587167701886e-14       3.547390984847e-09 
       3.779487566181e+04       9.376958832823e-14       3.544103701313e-09 
       3.860635905825e+04       9.171289857144e-14       3.540792805420e-09 
       3.943526559184e+04       8.970064109221e-14       3.537458305871e-09 
       4.028196934999e+04       8.773189418923e-14       3.534101204642e-09 
       4.114685245202e+04       8.580573626111e-14       3.530721775209e-09 
       4.203030522162e+04       8.392126509379e-14       3.527320307742e-09 
       4.293272636304e+04       8.207777201733e-14       3.523904604280e-09 
       4.385452314097e+04       8.027437857167e-14       3.520474867077e-09 
       4.479611156438e+04       7.851007681944e-14       3.517024670208e-09 
       4.575791657425e+04       7.678404319315e-14       3.513554626709e-09 
       4.674037223538e+04       7.509545672057e-14       3.510064695762e-09 
       4.774392193221e+04       7.344353462270e-14       3.506555826986e-09 
       4.876901856899e+04       7.182749407028e-14       3.503028219572e-09 
       4.981612477416e+04       7.024656980551e-14       3.499482132958e-09 
       5.088571310911e+04       6.870002451287e-14       3.495918437975e-09 
       5.197826628148e+04       6.718711710094e-14       3.492337050475e-09 
       5.309427736299e+04       6.570713644105e-14       3.488738634065e-09 
       5.423425001196e+04       6.425942079288e-14       3.485125752325e-09 
       5.539869870062e+04       6.284344810260e-14       3.481508090193e-09 
       5.658814894731e+04       6.145833227686e-14       3.477874719269e-09 
       5.780313755361e+04       6.010340974816e-14       3.474225764524e-09 
       5.904421284663e+04       5.877803275668e-14       3.470561454824e-09 
       6.031193492645e+04       5.748157673117e-14       3.466882596857e-09 
       6.160687591891e+04       5.621341431953e-14       3.463189054376e-09 
       6.292962023382e+04       5.497294390689e-14       3.459481456139e-09 
       6.428076482867e+04       5.375957365503e-14       3.455760270982e-09 
       6.566091947808e+04       5.257271505026e-14       3.452025382375e-09 
       6.707070704896e+04       5.141180678590e-14       3.448277643602e-09 
       6.851076378163e+04       5.027628731257e-14       3.444517120176e-09 
       6.998173957695e+04       4.916576564114e-14       3.440754972966e-09 
       7.148429828963e+04       4.807958776689e-14       3.436983673158e-09 
       7.301911802781e+04       4.701718373872e-14       3.433200305937e-09 
       7.458689145910e+04       4.597804560244e-14       3.429405474897e-09 
       7.618832612321e+04       4.496167319506e-14       3.425599582104e-09 
       7.782414475123e+04       4.396756978060e-14       3.421782482535e-09 
       7.949508559179e+04       4.299526141815e-14       3.417954981738e-09 
       8.120190274428e+04       4.204427394409e-14       3.414117088036e-09 
       8.294536649913e+04       4.111414555826e-14       3.410268985774e-09 
       8.472626368550e+04       4.020443025916e-14       3.406411363893e-09 
       8.654539802629e+04       3.931468051987e-14       3.402543988549e-09 
       8.840359050097e+04       3.844453774007e-14       3.398673615910e-09 
       9.030167971599e+04       3.759358792695e-14       3.394801729942e-09 
       9.224052228330e+04       3.676132728556e-14       3.390920789975e-09 
       9.422099320695e+04       3.594735638713e-14       3.387031569316e-09 
       9.624398627794e+04       3.515127541355e-14       3.383134019829e-09 
       9.831041447763e+04       3.437269545788e-14       3.379228309873e-09 
       1.004212103897e+05       3.361124057170e-14       3.375315072150e-09 
       1.025773266212e+05       3.286653382012e-14       3.371394041106e-09 
       1.047797362322e+05       3.213821443830e-14       3.367465770032e-09 
       1.070294331751e+05       3.142592667058e-14       3.363530544481e-09 
       1.093274327433e+05       3.072931794315e-14       3.359588169996e-09 
       1.116747720292e+05       3.004806518864e-14       3.355640877925e-09 
       1.140725103923e+05       2.938192141011e-14       3.351698917321e-09 
       1.165217299373e+05       2.873045075269e-14       3.347750554033e-09 
       1.190235360026e+05       2.809333677656e-14       3.343796374595e-09 
       1.215790576589e+05       2.747026232797e-14       3.339836077740e-09 
       1.241894482189e+05       2.686092406527e-14       3.335870199240e-09 
       1.268558857578e+05       2.626502259270e-14       3.331898970467e-09 
       1.295795736448e+05       2.568226158001e-14       3.327922188034e-09 
       1.323617410865e+05       2.511235802907e-14       3.323940543874e-09 
       1.352036436814e+05       2.455502866028e-14       3.319953900598e-09 
       1.381065639864e+05       2.400999851463e-14       3.315962406172e-09 
       1.410718120961e+05       2.347700136500e-14       3.311966602145e-09 
       1.441007262337e+05       2.295584064963e-14       3.307976264757e-09 
       1.471946733550e+05       2.244620891441e-14       3.303984835422e-09 
       1.503550497652e+05       2.194783268950e-14       3.299989424101e-09 
       1.535832817495e+05       2.146046310968e-14       3.295989812713e-09 
       1.568808262163e+05       2.098386246799e-14       3.291986665049e-09 
       1.602491713547e+05       2.051779275232e-14       3.287979804380e-09 
       1.636898373066e+05       2.006202319479e-14       3.283969374821e-09 
       1.672043768523e+05       1.961633011593e-14       3.279955869494e-09 
       1.707943761115e+05       1.918048962073e-14       3.275938938776e-09 
       1.744614552589e+05       1.875428776997e-14       3.271919090981e-09 
       1.782072692557e+05       1.833751307142e-14       3.267896466912e-09 
       1.820335085962e+05       1.792998680470e-14       3.263876337129e-09 
       1.859419000708e+05       1.753151812589e-14       3.259861322972e-09 
       1.899342075454e+05       1.714186497816e-14       3.255843682342e-09 
       1.940122327575e+05       1.676083384853e-14       3.251823558665e-09 
       1.981778161291e+05       1.638823699472e-14       3.247801406057e-09 
       2.024328375973e+05       1.602388659913e-14       3.243776857486e-09 
       2.067792174630e+05       1.566760325724e-14       3.239750408656e-09 
       2.112189172573e+05       1.531920947463e-14       3.235722157679e-09 
       2.157539406266e+05       1.497853014463e-14       3.231691882028e-09 
       2.203863342373e+05       1.464539783128e-14       3.227660186880e-09 
       2.251181886991e+05       1.431964484272e-14       3.223626829452e-09 
       2.299516395087e+05       1.400111328194e-14       3.219592955241e-09 
       2.348888680132e+05       1.368969136870e-14       3.215569798735e-09 
       2.399321023952e+05       1.338516893019e-14       3.211545107505e-09 
       2.450836186776e+05       1.308739566667e-14       3.207519376449e-09 
       2.503457417515e+05       1.279622271931e-14       3.203492664507e-09 
       2.557208464249e+05       1.251150339354e-14       3.199464749346e-09 
       2.612113584946e+05       1.223309734987e-14       3.195436210454e-09 
       2.668197558413e+05       1.196086402733e-14       3.191406780286e-09 
       2.725485695472e+05       1.169466754960e-14       3.187376606641e-09 
       2.784003850390e+05       1.143437584308e-14       3.183346071770e-09 
       2.843778432543e+05       1.117985692199e-14       3.179314779223e-09 
       2.904836418334e+05       1.093098483635e-14       3.175283215074e-09 
       2.967205363371e+05       1.068766602025e-14       3.171260681387e-09 
       3.030913414900e+05       1.044975598447e-14       3.167241009333e-09 
       3.095989324508e+05       1.021712556603e-14       3.163221385085e-09 
       3.162462461101e+05       9.989656993396e-15       3.159201513745e-09 
       3.230362824155e+05       9.767236542695e-15       3.155181549461e-09 
       3.299721057258e+05       9.549753559239e-15       3.151161840858e-09 
       3.370568461937e+05       9.337097548840e-15       3.147141989513e-09 
       3.442937011787e+05       9.129163068660e-15       3.143122470736e-09 
       3.516859366898e+05       8.925845553022e-15       3.139103279909e-09 
       3.592368888595e+05       8.727042169757e-15       3.135084205051e-09 
       3.669499654497e+05       8.532654440927e-15       3.131065784947e-09 
       3.748286473892e+05       8.342596631563e-15       3.127052553719e-09 
       3.828764903451e+05       8.156779903983e-15       3.123047418934e-09 
       3.910971263271e+05       7.975090783336e-15       3.119043062651e-09 
       3.994942653267e+05       7.797436785815e-15       3.115039077618e-09 
       4.080716969919e+05       7.623729700489e-15       3.111035940016e-09 
       4.168332923369e+05       7.453881971406e-15       3.107033616714e-09 
       4.257830054895e+05       7.287807594158e-15       3.103031908678e-09 
       4.349248754755e+05       7.125424139747e-15       3.099031332114e-09 
       4.442630280416e+05       6.966649033255e-15       3.095031561466e-09 
       4.538016775170e+05       6.811402674059e-15       3.091032771134e-09 
       4.635451287158e+05       6.659607464778e-15       3.087035259065e-09 
       4.734977788798e+05       6.511187137897e-15       3.083039158852e-09 
       4.836641196622e+05       6.366090971305e-15       3.079056151417e-09 
       4.940487391558e+05       6.224220262435e-15       3.075074397104e-09 
       5.046563239628e+05       6.085503105644e-15       3.071093712262e-09 
       5.154916613103e+05       5.949870555917e-15       3.067114607321e-09 
       5.265596412104e+05       5.817253535209e-15       3.063136751583e-09 
       5.378652586676e+05       5.687585515462e-15       3.059160342054e-09 
       5.494136159325e+05       5.560801574750e-15       3.055185661468e-09 
       5.612099248050e+05       5.436837014503e-15       3.051212328923e-09 
       5.732595089859e+05       5.315630137845e-15       3.047240838402e-09 
       5.855678064798e+05       5.197119628250e-15       3.043271137847e-09 
       5.981403720491e+05       5.081245380775e-15       3.039303083775e-09 
       6.109828797213e+05       4.967963602692e-15       3.035345676287e-09 
       6.241011253489e+05       4.857207838239e-15       3.031393735107e-09 
       6.375010292260e+05       4.748916444909e-15       3.027443870254e-09 
       6.511886387595e+05       4.643035166617e-15       3.023496392897e-09 
       6.651701311985e+05       4.539509975998e-15       3.019550985821e-09 
       6.794518164222e+05       4.438289370517e-15       3.015608212894e-09 
       6.940401397874e+05       4.339322139261e-15       3.011668083437e-09 
       7.089416850375e+05       4.242558155519e-15       3.007730570201e-09 
       7.241631772735e+05       4.147949299746e-15       3.003796292023e-09 
       7.397114859893e+05       4.055447383469e-15       2.999865065825e-09 
       7.555936281718e+05       3.965006102848e-15       2.995937311981e-09 
       7.718167714677e+05       3.876585702510e-15       2.992017737815e-09 
       7.883882374183e+05       3.790145175914e-15       2.988109664943e-09 
       8.053155047635e+05       3.705631476237e-15       2.984206188385e-09 
       8.226062128175e+05       3.623001993951e-15       2.980307572276e-09 
       8.402681649159e+05       3.542215103359e-15       2.976414126852e-09 
       8.583093319377e+05       3.463230861874e-15       2.972526830632e-09 
       8.767378559022e+05       3.386009308423e-15       2.968645927141e-09 
       8.955620536441e+05       3.310512127580e-15       2.964772350102e-09 
       9.147904205664e+05       3.236701894331e-15       2.960907123865e-09 
       9.344316344745e+05       3.164541465868e-15       2.957050818855e-09 
       9.544945594928e+05       3.093995552795e-15       2.953205016233e-09 
       9.749882500646e+05       3.025029227615e-15       2.949370978056e-09 
       9.959219550389e+05       2.957619929104e-15       2.945561579676e-09 
       1.017305121844e+06       2.891722794305e-15       2.941767301323e-09 
       1.039147400752e+06       2.827305265029e-15       2.937989744592e-09 
       1.061458649232e+06       2.764336302415e-15       2.934231441919e-09 
       1.084248936401e+06       2.702785695613e-15       2.930495218573e-09 
       1.107528547567e+06       2.642623626099e-15       2.926783749003e-09 
       1.131307988872e+06       2.583821975425e-15       2.923101026443e-09 
       1.155597992031e+06       2.526352972191e-15       2.919450948178e-09 
       1.180409519178e+06       2.470189843376e-15       2.915838075486e-09 
       1.205753767810e+06       2.415307238677e-15       2.912268218760e-09 
       1.231642175845e+06       2.361680091810e-15       2.908747168607e-09 
       1.258086426780e+06       2.309291060151e-15       2.905290047550e-09 
       1.285098454964e+06       2.258114195798e-15       2.901901322267e-09 
       1.312690450988e+06       2.208124458878e-15       2.898586099887e-09 
       1.340874867181e+06       2.159301793674e-15       2.895355665099e-09 
       1.369664423235e+06       2.111626797512e-15       2.892222211329e-09 
       1.399072111941e+06       2.065081384277e-15       2.889199838713e-09 
       1.429111205056e+06       2.019649157741e-15       2.886305261258e-09 
       1.459795259289e+06       1.975314490739e-15       2.883556704500e-09 
       1.491138122425e+06       1.932063728857e-15       2.880975813117e-09 
       1.523153939568e+06       1.889884680733e-15       2.878587186673e-09 
       1.555857159529e+06       1.848766454402e-15       2.876418373145e-09 
       1.589262541345e+06       1.808702948505e-15       2.874505653183e-09 
       1.623385160941e+06       1.769689573061e-15       2.872889562068e-09 
       1.658240417932e+06       1.731716382747e-15       2.871603829982e-09 
       1.693844042574e+06       1.694781141750e-15       2.870696635201e-09 
       1.730212102863e+06       1.658883451438e-15       2.870221883800e-09 
       1.767361011787e+06       1.624026084089e-15       2.870242007170e-09 
       1.805307534734e+06       1.590214566476e-15       2.870827928917e-09 
       1.844068797055e+06       1.557457196677e-15       2.872059776597e-09 
       1.883662291794e+06       1.525766355159e-15       2.874030075068e-09 
       1.924105887586e+06       1.495157601524e-15       2.876843039119e-09 
       1.965417836717e+06       1.465650706983e-15       2.880617507552e-09 
       2.007616783363e+06       1.437270300575e-15       2.885489414933e-09 
       2.050721772004e+06       1.410051229040e-15       2.891624165085e-09 
       2.094752256019e+06       1.384022322434e-15       2.899185266321e-09 
       2.139728106466e+06       1.359223957804e-15       2.908371064720e-09 
       2.185669621046e+06       1.335702626968e-15       2.919405990219e-09 
       2.232597533270e+06       1.313512762744e-15       2.932546667534e-09 
       2.280533021810e+06       1.292715730937e-15       2.948082204931e-09 
       2.329497720061e+06       1.273381587278e-15       2.966340777713e-09 
       2.379513725902e+06       1.255590218358e-15       2.987695414281e-09 
       2.430603611669e+06       1.239430608980e-15       3.012565754031e-09 
       2.482790434344e+06       1.225003965118e-15       3.041429351634e-09 
       2.536097745958e+06       1.212423389652e-15       3.074825438067e-09 
       2.590549604220e+06       1.201818872678e-15       3.113372606780e-09 
       2.646170583378e+06       1.193330906216e-15       3.157758333595e-09 
       2.702985785305e+06       1.187113775467e-15       3.208752847740e-09 
       2.761020850831e+06       1.183342258234e-15       3.267233831996e-09 
       2.820301971311e+06       1.182211339480e-15       3.334194153454e-09 
       2.880855900450e+06       1.183935093750e-15       3.410747584515e-09 
       2.942709966373e+06       1.188752696519e-15       3.498155596351e-09 
       3.005892083959e+06       1.196927795870e-15       3.597836983605e-09 
       3.070430767442e+06       1.208750244723e-15       3.711385150301e-09 
       3.136355143275e+06       1.224542893614e-15       3.840602627089e-09 
       3.203694963277e+06       1.244658562583e-15       3.987507612606e-09 
       3.272480618063e+06       1.269490118122e-15       4.154383075867e-09 
       3.342743150753e+06       1.299473780293e-15       4.343808378131e-09 
       3.414514270987e+06       1.335071391995e-15       4.558621655826e-09 
       3.487826369235e+06       1.376803002568e-15       4.802051194401e-09 
       3.562712531412e+06       1.425237474743e-15       5.077712836742e-09 
       3.639206553813e+06       1.480996138150e-15       5.389652333125e-09 
       3.717342958363e+06       1.544766120173e-15       5.742427003907e-09 
       3.797157008197e+06       1.617293579145e-15       6.141119265656e-09 
       3.878684723578e+06       1.699397836671e-15       6.591430127775e-09 
       3.961962898147e+06       1.791978312104e-15       7.099753378817e-09 
       4.047029115533e+06       1.896009435526e-15       7.673207284910e-09 
       4.133921766312e+06       2.012565238936e-15       8.319789259927e-09 
       4.222680065335e+06       2.142840340491e-15       9.048531331825e-09 
       4.313344069422e+06       2.288083879967e-15       9.869295322081e-09 
       4.405954695443e+06       2.449691739097e-15       1.079323326996e-08 
       4.500553738784e+06       2.629172910084e-15       1.183273659956e-08 
       4.597183892206e+06       2.828174895926e-15       1.300164290407e-08 
       4.695888765117e+06       3.048505610659e-15       1.431544629600e-08 
       4.796712903248e+06       3.292137246114e-15       1.579144049984e-08 
       4.899701808762e+06       3.560880443801e-15       1.744725591216e-08 
